timestamp,hour_of_day,day_of_year,month,day_of_week,solar_irradiance,temperature_c,humidity_pct,wind_speed_ms,cloud_cover,pressure_hpa,solar_zenith_deg,solar_azimuth_deg,power_output_kw
2023-07-21 22:00:00,22,202,7,4,0.0,25.59,56.15,2.98,0.307,1008.3,90.0,330.0,0.0
2023-07-21 23:00:00,23,202,7,4,0.0,26.49,55.02,2.9,0.316,1009.9,90.0,345.0,0.0
2023-07-22 00:00:00,0,203,7,5,0.0,24.25,62.75,4.55,0.289,1010.9,90.0,0.0,0.0
2023-07-22 01:00:00,1,203,7,5,0.0,25.41,61.1,2.35,0.373,1016.6,90.0,15.0,0.0
2023-07-22 02:00:00,2,203,7,5,0.0,25.62,75.84,6.62,0.497,1011.4,90.0,30.0,0.0
2023-07-22 03:00:00,3,203,7,5,0.0,23.09,75.77,0.81,0.427,995.1,90.0,45.0,0.0
2023-07-22 04:00:00,4,203,7,5,0.0,26.99,64.82,3.13,0.52,1017.2,90.0,60.0,0.0
2023-07-22 05:00:00,5,203,7,5,0.0,24.58,71.06,2.88,0.431,1027.4,90.0,75.0,0.0
2023-07-22 06:00:00,6,203,7,5,0.0,23.5,75.97,2.33,0.492,1001.2,90.0,90.0,0.0
2023-07-22 07:00:00,7,203,7,5,180.09,28.83,80.86,4.43,0.424,1016.3,75.56,105.0,1533.056
2023-07-22 08:00:00,8,203,7,5,364.89,29.11,67.19,3.44,0.361,1036.2,61.2,120.0,3109.094
2023-07-22 09:00:00,9,203,7,5,533.51,27.77,66.5,3.83,0.335,1010.3,47.05,135.0,4578.7
2023-07-22 10:00:00,10,203,7,5,635.0,26.84,43.87,4.26,0.368,1013.0,33.44,150.0,5463.877
2023-07-22 11:00:00,11,203,7,5,789.85,29.92,67.49,10.03,0.279,1008.1,21.45,165.0,6742.911
2023-07-22 12:00:00,12,203,7,5,799.21,29.37,60.29,13.04,0.291,1022.4,15.51,180.0,6831.03
2023-07-22 13:00:00,13,203,7,5,715.68,32.42,52.75,1.92,0.367,1020.3,21.45,195.0,6015.958
2023-07-22 14:00:00,14,203,7,5,584.0,30.74,54.99,1.67,0.443,1006.3,33.44,210.0,4925.677
2023-07-22 15:00:00,15,203,7,5,444.94,27.41,68.03,2.74,0.497,1015.2,47.05,225.0,3795.478
2023-07-22 16:00:00,16,203,7,5,307.75,29.45,52.76,1.99,0.518,1007.4,61.2,240.0,2600.725
2023-07-22 17:00:00,17,203,7,5,167.05,28.33,56.42,4.27,0.523,1007.6,75.56,255.0,1420.777
2023-07-22 18:00:00,18,203,7,5,13.01,22.64,74.4,3.09,0.463,1007.1,90.0,270.0,114.664
2023-07-22 19:00:00,19,203,7,5,0.0,25.11,74.25,5.11,0.44,1009.4,90.0,285.0,0.0
2023-07-22 20:00:00,20,203,7,5,0.0,25.09,75.8,3.13,0.354,1007.8,90.0,300.0,0.0
2023-07-22 21:00:00,21,203,7,5,0.0,24.65,56.26,4.77,0.389,1013.7,90.0,315.0,0.0
2023-07-22 22:00:00,22,203,7,5,0.0,23.41,61.84,5.34,0.469,1025.9,90.0,330.0,0.0
2023-07-22 23:00:00,23,203,7,5,0.0,29.78,63.24,2.07,0.431,1007.4,90.0,345.0,0.0
2023-07-23 00:00:00,0,204,7,6,0.0,27.55,72.08,1.1,0.46,1006.7,90.0,0.0,0.0
2023-07-23 01:00:00,1,204,7,6,0.0,25.58,69.42,3.08,0.47,1016.7,90.0,15.0,0.0
2023-07-23 02:00:00,2,204,7,6,0.0,21.99,69.69,2.51,0.431,1009.0,90.0,30.0,0.0
2023-07-23 03:00:00,3,204,7,6,0.0,24.58,63.59,4.04,0.546,1006.3,90.0,45.0,0.0
2023-07-23 04:00:00,4,204,7,6,0.0,28.16,55.73,4.29,0.522,1014.8,90.0,60.0,0.0
2023-07-23 05:00:00,5,204,7,6,0.0,27.22,51.93,2.35,0.436,1012.6,90.0,75.0,0.0
2023-07-23 06:00:00,6,204,7,6,0.0,24.81,61.01,4.87,0.34,1009.8,90.0,90.0,0.0
2023-07-23 07:00:00,7,204,7,6,165.86,25.49,60.37,4.83,0.47,1020.3,75.59,105.0,1427.045
2023-07-23 08:00:00,8,204,7,6,404.53,29.41,53.53,1.7,0.241,1010.0,61.27,120.0,3459.403
2023-07-23 09:00:00,9,204,7,6,488.62,27.68,63.87,1.7,0.398,1021.9,47.18,135.0,4178.934
2023-07-23 10:00:00,10,204,7,6,717.68,28.5,63.01,4.62,0.252,1015.5,33.64,150.0,6169.175
2023-07-23 11:00:00,11,204,7,6,846.27,29.73,51.88,2.04,0.167,1001.3,21.79,165.0,7256.445
2023-07-23 12:00:00,12,204,7,6,823.67,30.11,60.51,7.88,0.251,1016.0,15.99,180.0,7028.843
2023-07-23 13:00:00,13,204,7,6,705.71,27.44,66.3,2.78,0.351,1009.5,21.79,195.0,6057.2
2023-07-23 14:00:00,14,204,7,6,687.77,29.62,55.2,5.5,0.303,1002.8,33.64,210.0,5871.218
2023-07-23 15:00:00,15,204,7,6,555.37,26.56,57.93,2.21,0.337,1013.0,47.18,225.0,4800.278
2023-07-23 16:00:00,16,204,7,6,392.58,29.17,60.41,2.31,0.303,1009.1,61.27,240.0,3355.454
2023-07-23 17:00:00,17,204,7,6,173.41,25.75,57.26,1.34,0.436,1030.6,75.59,255.0,1493.329
2023-07-23 18:00:00,18,204,7,6,11.51,25.66,84.8,2.56,0.367,1009.8,90.0,270.0,101.208
2023-07-23 19:00:00,19,204,7,6,0.0,19.88,70.85,2.06,0.368,1014.8,90.0,285.0,0.0
2023-07-23 20:00:00,20,204,7,6,0.0,24.48,56.88,1.36,0.419,1006.3,90.0,300.0,0.0
2023-07-23 21:00:00,21,204,7,6,0.0,26.69,66.81,3.14,0.381,1011.8,90.0,315.0,0.0
2023-07-23 22:00:00,22,204,7,6,0.0,24.45,62.35,7.5,0.431,1017.5,90.0,330.0,0.0
2023-07-23 23:00:00,23,204,7,6,0.0,23.17,73.02,2.13,0.347,1033.1,90.0,345.0,0.0
2023-07-24 00:00:00,0,205,7,0,0.0,23.01,69.1,2.87,0.404,1015.0,90.0,0.0,0.0
2023-07-24 01:00:00,1,205,7,0,0.0,25.12,70.79,8.77,0.523,1000.8,90.0,15.0,0.0
2023-07-24 02:00:00,2,205,7,0,0.0,23.44,45.41,4.19,0.442,1025.3,90.0,30.0,0.0
2023-07-24 03:00:00,3,205,7,0,0.0,25.02,65.13,2.53,0.295,1020.4,90.0,45.0,0.0
2023-07-24 04:00:00,4,205,7,0,0.0,25.29,75.43,1.58,0.305,990.8,90.0,60.0,0.0
2023-07-24 05:00:00,5,205,7,0,0.0,25.46,75.02,2.45,0.295,1000.7,90.0,75.0,0.0
2023-07-24 06:00:00,6,205,7,0,0.0,27.28,77.25,1.96,0.261,1009.4,90.0,90.0,0.0
2023-07-24 07:00:00,7,205,7,0,238.93,28.12,68.78,2.13,0.153,1005.5,75.63,105.0,2069.284
2023-07-24 08:00:00,8,205,7,0,429.02,27.35,58.4,2.63,0.18,1012.3,61.35,120.0,3712.771
2023-07-24 09:00:00,9,205,7,0,651.27,28.95,64.0,2.34,0.133,1008.6,47.3,135.0,5618.653
2023-07-24 10:00:00,10,205,7,0,655.55,29.18,59.97,1.19,0.33,1020.6,33.85,150.0,5594.635
2023-07-24 11:00:00,11,205,7,0,758.6,31.19,62.95,3.09,0.306,1021.5,22.13,165.0,6429.533
2023-07-24 12:00:00,12,205,7,0,814.37,29.34,66.21,2.38,0.251,1003.4,16.47,180.0,6969.554
2023-07-24 13:00:00,13,205,7,0,712.9,30.38,60.7,2.34,0.365,1029.2,22.13,195.0,6046.228
2023-07-24 14:00:00,14,205,7,0,591.79,31.9,67.69,3.31,0.435,1024.6,33.85,210.0,4969.556
2023-07-24 15:00:00,15,205,7,0,502.96,28.6,57.55,2.36,0.391,990.0,47.3,225.0,4290.544
2023-07-24 16:00:00,16,205,7,0,359.18,26.42,69.56,3.82,0.411,1005.8,61.35,240.0,3094.114
2023-07-24 17:00:00,17,205,7,0,201.01,25.52,65.45,3.14,0.358,1003.8,75.63,255.0,1744.31
2023-07-24 18:00:00,18,205,7,0,0.0,24.03,60.29,2.98,0.323,1005.2,90.0,270.0,0.0
2023-07-24 19:00:00,19,205,7,0,0.0,25.25,71.48,2.73,0.349,992.9,90.0,285.0,0.0
2023-07-24 20:00:00,20,205,7,0,0.0,23.68,50.74,1.91,0.202,1014.4,90.0,300.0,0.0
2023-07-24 21:00:00,21,205,7,0,0.0,24.6,57.97,4.45,0.142,1006.7,90.0,315.0,0.0
2023-07-24 22:00:00,22,205,7,0,0.0,27.45,62.2,5.6,0.355,1017.4,90.0,330.0,0.0
2023-07-24 23:00:00,23,205,7,0,0.0,24.55,75.42,2.27,0.316,1031.9,90.0,345.0,0.0
2023-07-25 00:00:00,0,206,7,1,0.0,25.17,62.92,4.13,0.351,1026.3,90.0,0.0,0.0
2023-07-25 01:00:00,1,206,7,1,0.0,23.85,65.44,2.17,0.423,1007.9,90.0,15.0,0.0
2023-07-25 02:00:00,2,206,7,1,0.0,24.86,71.4,1.51,0.273,1012.6,90.0,30.0,0.0
2023-07-25 03:00:00,3,206,7,1,0.0,23.82,65.75,1.91,0.342,1018.5,90.0,45.0,0.0
2023-07-25 04:00:00,4,206,7,1,0.0,24.87,57.56,1.63,0.337,1027.8,90.0,60.0,0.0
2023-07-25 05:00:00,5,206,7,1,0.0,23.45,84.58,7.44,0.354,1013.6,90.0,75.0,0.0
2023-07-25 06:00:00,6,206,7,1,0.0,24.26,70.87,2.52,0.296,1003.8,90.0,90.0,0.0
2023-07-25 07:00:00,7,206,7,1,194.67,24.99,60.97,3.11,0.326,1018.3,75.67,105.0,1690.076
2023-07-25 08:00:00,8,206,7,1,388.6,26.03,60.86,5.25,0.286,1002.9,61.43,120.0,3365.094
2023-07-25 09:00:00,9,206,7,1,558.44,26.49,52.46,1.78,0.284,1003.1,47.44,135.0,4830.811
2023-07-25 10:00:00,10,206,7,1,640.84,27.97,63.6,2.05,0.345,1021.1,34.06,150.0,5491.722
2023-07-25 11:00:00,11,206,7,1,703.83,25.1,71.63,2.09,0.362,1023.0,22.48,165.0,6101.016
2023-07-25 12:00:00,12,206,7,1,723.37,30.02,46.18,1.82,0.379,1026.1,16.94,180.0,6139.518
2023-07-25 13:00:00,13,206,7,1,648.32,29.29,63.78,3.89,0.427,1025.5,22.48,195.0,5502.387
2023-07-25 14:00:00,14,206,7,1,602.1,28.91,50.09,8.17,0.387,1018.6,34.06,210.0,5125.849
2023-07-25 15:00:00,15,206,7,1,539.73,27.56,58.51,5.93,0.306,1009.1,47.44,225.0,4640.26
2023-07-25 16:00:00,16,206,7,1,363.14,28.87,62.89,1.21,0.386,1001.7,61.43,240.0,3098.082
2023-07-25 17:00:00,17,206,7,1,214.99,24.95,63.45,4.47,0.245,1012.1,75.67,255.0,1876.243
2023-07-25 18:00:00,18,206,7,1,7.53,22.44,83.42,7.23,0.265,1010.6,90.0,270.0,66.201
2023-07-25 19:00:00,19,206,7,1,0.0,24.34,65.24,1.95,0.27,1011.5,90.0,285.0,0.0
2023-07-25 20:00:00,20,206,7,1,0.0,25.83,55.97,1.45,0.207,1012.4,90.0,300.0,0.0
2023-07-25 21:00:00,21,206,7,1,0.0,27.14,52.62,5.89,0.244,1009.6,90.0,315.0,0.0
2023-07-25 22:00:00,22,206,7,1,0.0,26.34,54.57,3.18,0.157,1015.4,90.0,330.0,0.0
2023-07-25 23:00:00,23,206,7,1,0.0,28.37,61.98,3.99,0.234,1004.6,90.0,345.0,0.0
2023-07-26 00:00:00,0,207,7,2,0.0,24.24,49.0,3.34,0.274,1016.7,90.0,0.0,0.0
2023-07-26 01:00:00,1,207,7,2,0.0,24.16,53.03,4.93,0.251,1002.3,90.0,15.0,0.0
2023-07-26 02:00:00,2,207,7,2,0.0,24.46,63.49,4.07,0.186,1015.8,90.0,30.0,0.0
2023-07-26 03:00:00,3,207,7,2,0.0,21.1,59.13,3.27,0.024,1009.8,90.0,45.0,0.0
2023-07-26 04:00:00,4,207,7,2,0.0,27.03,63.19,4.38,0.202,1016.4,90.0,60.0,0.0
2023-07-26 05:00:00,5,207,7,2,0.0,24.84,54.55,5.09,0.192,1025.6,90.0,75.0,0.0
2023-07-26 06:00:00,6,207,7,2,0.0,23.89,56.84,3.81,0.185,996.1,90.0,90.0,0.0
2023-07-26 07:00:00,7,207,7,2,194.79,25.57,71.27,2.29,0.306,1010.8,75.7,105.0,1687.685
2023-07-26 08:00:00,8,207,7,2,385.18,25.4,68.8,3.53,0.344,1015.9,61.51,120.0,3343.357
2023-07-26 09:00:00,9,207,7,2,494.77,27.72,50.44,4.18,0.389,1010.2,47.57,135.0,4234.425
2023-07-26 10:00:00,10,207,7,2,644.69,27.51,48.05,3.69,0.354,1013.7,34.28,150.0,5537.592
2023-07-26 11:00:00,11,207,7,2,737.93,27.98,52.83,4.94,0.326,1014.2,22.84,165.0,6333.825
2023-07-26 12:00:00,12,207,7,2,777.89,27.49,56.78,4.87,0.324,1025.3,17.42,180.0,6696.982
2023-07-26 13:00:00,13,207,7,2,757.51,28.73,67.85,3.7,0.317,1001.0,22.84,195.0,6489.919
2023-07-26 14:00:00,14,207,7,2,745.06,27.51,48.95,2.74,0.197,998.8,34.28,210.0,6445.105
2023-07-26 15:00:00,15,207,7,2,558.13,29.67,64.83,4.18,0.283,1015.4,47.57,225.0,4763.527
2023-07-26 16:00:00,16,207,7,2,440.56,27.61,55.28,1.08,0.168,1023.7,61.51,240.0,3814.931
2023-07-26 17:00:00,17,207,7,2,212.26,23.87,62.12,8.15,0.267,1022.6,75.7,255.0,1851.166
2023-07-26 18:00:00,18,207,7,2,0.0,25.72,57.38,11.55,0.223,1009.1,90.0,270.0,0.0
2023-07-26 19:00:00,19,207,7,2,0.0,24.28,65.38,3.75,0.257,1003.3,90.0,285.0,0.0
2023-07-26 20:00:00,20,207,7,2,0.0,22.9,70.98,3.25,0.219,1016.5,90.0,300.0,0.0
2023-07-26 21:00:00,21,207,7,2,0.0,24.56,57.2,3.87,0.281,1017.6,90.0,315.0,0.0
2023-07-26 22:00:00,22,207,7,2,0.0,26.56,68.81,5.69,0.21,1001.7,90.0,330.0,0.0
2023-07-26 23:00:00,23,207,7,2,0.0,23.14,70.55,7.38,0.265,1007.2,90.0,345.0,0.0
2023-07-27 00:00:00,0,208,7,3,0.0,24.58,60.56,5.76,0.275,1015.7,90.0,0.0,0.0
2023-07-27 01:00:00,1,208,7,3,0.0,22.16,57.74,8.51,0.184,1013.1,90.0,15.0,0.0
2023-07-27 02:00:00,2,208,7,3,0.0,25.48,74.7,5.31,0.343,1022.9,90.0,30.0,0.0
2023-07-27 03:00:00,3,208,7,3,0.0,24.58,61.4,11.92,0.313,1015.4,90.0,45.0,0.0
2023-07-27 04:00:00,4,208,7,3,0.0,23.21,64.05,5.2,0.36,1002.1,90.0,60.0,0.0
2023-07-27 05:00:00,5,208,7,3,0.0,24.95,67.12,2.98,0.336,1015.6,90.0,75.0,0.0
2023-07-27 06:00:00,6,208,7,3,0.0,26.72,67.53,1.18,0.287,1001.3,90.0,90.0,0.0
2023-07-27 07:00:00,7,208,7,3,191.06,25.88,73.98,3.14,0.345,1016.5,75.74,105.0,1652.313
2023-07-27 08:00:00,8,208,7,3,395.26,24.32,67.68,3.68,0.298,1010.6,61.59,120.0,3441.917
2023-07-27 09:00:00,9,208,7,3,538.42,27.48,62.58,4.79,0.319,1031.0,47.71,135.0,4631.104
2023-07-27 10:00:00,10,208,7,3,519.81,28.58,66.5,2.82,0.525,1016.3,34.5,150.0,4405.795
2023-07-27 11:00:00,11,208,7,3,667.91,27.5,53.16,3.29,0.403,1022.7,23.19,165.0,5719.449
2023-07-27 12:00:00,12,208,7,3,693.87,32.01,57.0,1.04,0.402,1011.5,17.9,180.0,5830.111
2023-07-27 13:00:00,13,208,7,3,654.86,26.37,56.21,7.48,0.407,1009.0,23.19,195.0,5630.204
2023-07-27 14:00:00,14,208,7,3,640.09,24.33,71.32,7.33,0.358,1017.5,34.5,210.0,5555.805
2023-07-27 15:00:00,15,208,7,3,480.68,26.1,59.63,5.39,0.436,1008.3,47.71,225.0,4137.162
2023-07-27 16:00:00,16,208,7,3,403.93,23.75,72.88,4.42,0.289,1015.2,61.59,240.0,3520.443
2023-07-27 17:00:00,17,208,7,3,194.33,27.13,58.4,4.11,0.347,1006.6,75.74,255.0,1672.576
2023-07-27 18:00:00,18,208,7,3,0.0,26.27,55.43,3.45,0.24,1027.4,90.0,270.0,0.0
2023-07-27 19:00:00,19,208,7,3,0.0,21.23,59.1,8.28,0.25,1013.5,90.0,285.0,0.0
2023-07-27 20:00:00,20,208,7,3,0.0,21.04,55.76,2.46,0.349,1007.0,90.0,300.0,0.0
2023-07-27 21:00:00,21,208,7,3,0.0,22.86,58.18,1.23,0.307,1009.2,90.0,315.0,0.0
2023-07-27 22:00:00,22,208,7,3,0.0,24.64,57.39,4.13,0.301,1020.9,90.0,330.0,0.0
2023-07-27 23:00:00,23,208,7,3,0.0,25.38,72.77,6.12,0.409,1014.5,90.0,345.0,0.0
2023-07-28 00:00:00,0,209,7,4,0.0,26.8,59.27,3.48,0.302,1006.1,90.0,0.0,0.0
2023-07-28 01:00:00,1,209,7,4,0.0,25.19,63.17,7.02,0.393,1022.9,90.0,15.0,0.0
2023-07-28 02:00:00,2,209,7,4,0.0,24.05,59.68,9.37,0.258,1013.6,90.0,30.0,0.0
2023-07-28 03:00:00,3,209,7,4,0.0,23.98,70.04,4.05,0.197,1015.3,90.0,45.0,0.0
2023-07-28 04:00:00,4,209,7,4,0.0,24.7,63.78,11.18,0.258,1006.8,90.0,60.0,0.0
2023-07-28 05:00:00,5,209,7,4,0.0,24.79,55.67,0.94,0.292,1010.6,90.0,75.0,0.0
2023-07-28 06:00:00,6,209,7,4,0.0,24.37,51.62,1.96,0.23,1012.1,90.0,90.0,0.0
2023-07-28 07:00:00,7,209,7,4,206.45,25.74,58.15,6.06,0.294,1005.3,75.78,105.0,1793.051
2023-07-28 08:00:00,8,209,7,4,441.64,26.52,68.34,5.14,0.143,993.9,61.67,120.0,3843.673
2023-07-28 09:00:00,9,209,7,4,553.18,25.2,61.41,2.39,0.288,1024.3,47.85,135.0,4810.462
2023-07-28 10:00:00,10,209,7,4,689.79,28.24,69.39,3.14,0.283,1001.7,34.72,150.0,5927.695
2023-07-28 11:00:00,11,209,7,4,761.22,27.11,74.57,13.15,0.275,1006.7,23.55,165.0,6569.273
2023-07-28 12:00:00,12,209,7,4,731.18,28.86,75.97,7.44,0.323,1008.4,18.37,180.0,6241.495
2023-07-28 13:00:00,13,209,7,4,719.83,29.15,57.66,0.88,0.328,1026.7,23.55,195.0,6142.406
2023-07-28 14:00:00,14,209,7,4,615.72,29.78,54.41,2.72,0.4,1010.1,34.72,210.0,5229.012
2023-07-28 15:00:00,15,209,7,4,596.27,27.33,65.96,3.23,0.229,1015.5,47.85,225.0,5158.435
2023-07-28 16:00:00,16,209,7,4,416.39,25.6,51.77,5.92,0.204,1019.0,61.67,240.0,3626.05
2023-07-28 17:00:00,17,209,7,4,228.02,26.86,57.4,4.59,0.089,1024.1,75.78,255.0,1981.624
2023-07-28 18:00:00,18,209,7,4,0.0,24.65,51.71,6.72,0.081,1007.5,90.0,270.0,0.0
2023-07-28 19:00:00,19,209,7,4,0.0,26.46,55.93,4.13,0.174,1017.7,90.0,285.0,0.0
2023-07-28 20:00:00,20,209,7,4,0.0,20.43,65.18,3.92,0.266,1007.1,90.0,300.0,0.0
2023-07-28 21:00:00,21,209,7,4,0.0,23.68,60.53,4.97,0.309,998.9,90.0,315.0,0.0
2023-07-28 22:00:00,22,209,7,4,0.0,23.48,71.13,2.42,0.35,1011.8,90.0,330.0,0.0
2023-07-28 23:00:00,23,209,7,4,0.0,27.32,65.7,4.4,0.432,1007.1,90.0,345.0,0.0
2023-07-29 00:00:00,0,210,7,5,0.0,25.11,56.83,9.22,0.386,1026.7,90.0,0.0,0.0
2023-07-29 01:00:00,1,210,7,5,0.0,21.62,59.1,1.07,0.324,1025.2,90.0,15.0,0.0
2023-07-29 02:00:00,2,210,7,5,0.0,21.74,60.21,4.35,0.29,1022.0,90.0,30.0,0.0
2023-07-29 03:00:00,3,210,7,5,0.0,25.72,70.91,0.87,0.206,1014.1,90.0,45.0,0.0
2023-07-29 04:00:00,4,210,7,5,0.0,22.84,71.53,5.32,0.348,1012.8,90.0,60.0,0.0
2023-07-29 05:00:00,5,210,7,5,0.0,24.44,48.53,3.74,0.349,1015.7,90.0,75.0,0.0
2023-07-29 06:00:00,6,210,7,5,0.0,24.12,65.88,5.83,0.288,1012.8,90.0,90.0,0.0
2023-07-29 07:00:00,7,210,7,5,195.5,28.43,80.12,2.08,0.288,1008.0,75.82,105.0,1674.095
2023-07-29 08:00:00,8,210,7,5,363.71,26.07,65.46,2.55,0.34,1009.0,61.76,120.0,3141.247
2023-07-29 09:00:00,9,210,7,5,575.93,26.62,59.84,6.29,0.239,1019.1,47.99,135.0,4989.227
2023-07-29 10:00:00,10,210,7,5,658.51,28.74,55.57,7.04,0.331,1030.0,34.95,150.0,5634.961
2023-07-29 11:00:00,11,210,7,5,720.46,29.96,51.7,1.79,0.332,1014.3,23.91,165.0,6127.872
2023-07-29 12:00:00,12,210,7,5,825.42,28.61,60.41,2.57,0.209,1013.1,18.84,180.0,7095.583
2023-07-29 13:00:00,13,210,7,5,743.39,24.85,46.78,1.83,0.289,1007.7,23.91,195.0,6465.948
2023-07-29 14:00:00,14,210,7,5,630.06,29.11,55.56,5.8,0.361,998.9,34.95,210.0,5372.12
2023-07-29 15:00:00,15,210,7,5,591.89,25.22,60.54,4.28,0.199,1018.1,47.99,225.0,5165.121
2023-07-29 16:00:00,16,210,7,5,384.64,24.12,72.53,4.98,0.299,1005.5,61.76,240.0,3345.466
2023-07-29 17:00:00,17,210,7,5,212.98,24.72,50.57,3.43,0.277,998.6,75.82,255.0,1858.601
2023-07-29 18:00:00,18,210,7,5,5.2,24.62,58.45,0.92,0.233,1025.5,90.0,270.0,45.71
2023-07-29 19:00:00,19,210,7,5,0.0,25.58,67.31,2.13,0.289,1021.4,90.0,285.0,0.0
2023-07-29 20:00:00,20,210,7,5,0.0,19.37,67.38,3.0,0.371,999.5,90.0,300.0,0.0
2023-07-29 21:00:00,21,210,7,5,0.0,24.66,75.35,1.57,0.386,1032.9,90.0,315.0,0.0
2023-07-29 22:00:00,22,210,7,5,0.0,26.64,65.11,0.93,0.252,1000.6,90.0,330.0,0.0
2023-07-29 23:00:00,23,210,7,5,0.0,24.28,59.06,6.05,0.398,1000.7,90.0,345.0,0.0
2023-07-30 00:00:00,0,211,7,6,0.0,25.45,63.96,2.05,0.356,998.1,90.0,0.0,0.0
2023-07-30 01:00:00,1,211,7,6,0.0,25.33,56.54,4.61,0.314,1009.4,90.0,15.0,0.0
2023-07-30 02:00:00,2,211,7,6,0.0,23.44,64.08,7.66,0.324,1023.1,90.0,30.0,0.0
2023-07-30 03:00:00,3,211,7,6,0.0,25.21,65.46,2.41,0.361,999.6,90.0,45.0,0.0
2023-07-30 04:00:00,4,211,7,6,0.0,24.47,67.6,3.21,0.24,1007.4,90.0,60.0,0.0
2023-07-30 05:00:00,5,211,7,6,0.0,23.82,67.91,5.01,0.415,1015.8,90.0,75.0,0.0
2023-07-30 06:00:00,6,211,7,6,0.0,26.69,51.12,2.78,0.246,1008.6,90.0,90.0,0.0
2023-07-30 07:00:00,7,211,7,6,192.8,25.07,47.38,3.75,0.308,1013.0,75.86,105.0,1674.389
2023-07-30 08:00:00,8,211,7,6,403.67,28.56,63.43,5.45,0.255,1020.6,61.84,120.0,3467.19
2023-07-30 09:00:00,9,211,7,6,578.82,26.62,43.64,1.15,0.239,1008.2,48.14,135.0,5016.17
2023-07-30 10:00:00,10,211,7,6,706.68,27.57,60.99,9.59,0.236,1005.3,35.19,150.0,6098.758
2023-07-30 11:00:00,11,211,7,6,825.63,27.81,50.74,4.2,0.178,1016.3,24.28,165.0,7135.051
2023-07-30 12:00:00,12,211,7,6,827.94,29.87,57.16,3.93,0.218,1013.1,19.31,180.0,7080.943
2023-07-30 13:00:00,13,211,7,6,844.16,26.87,57.23,3.73,0.152,1019.0,24.28,195.0,7333.416
2023-07-30 14:00:00,14,211,7,6,767.55,28.45,59.4,9.53,0.142,1020.2,35.19,210.0,6628.283
2023-07-30 15:00:00,15,211,7,6,617.82,27.72,57.97,1.58,0.162,997.3,48.14,225.0,5347.646
2023-07-30 16:00:00,16,211,7,6,372.26,26.9,67.28,4.75,0.326,1006.6,61.84,240.0,3207.704
2023-07-30 17:00:00,17,211,7,6,182.82,28.41,63.13,7.25,0.348,1008.6,75.86,255.0,1561.211
2023-07-30 18:00:00,18,211,7,6,10.01,23.98,73.75,7.12,0.358,1009.7,90.0,270.0,88.218
2023-07-30 19:00:00,19,211,7,6,0.0,27.36,58.54,5.74,0.377,1026.8,90.0,285.0,0.0
2023-07-30 20:00:00,20,211,7,6,0.0,23.98,57.17,2.67,0.408,990.7,90.0,300.0,0.0
2023-07-30 21:00:00,21,211,7,6,0.0,22.13,66.62,5.09,0.268,1009.1,90.0,315.0,0.0
2023-07-30 22:00:00,22,211,7,6,0.0,22.59,63.05,5.74,0.251,1004.5,90.0,330.0,0.0
2023-07-30 23:00:00,23,211,7,6,0.0,25.84,64.77,3.87,0.28,1021.2,90.0,345.0,0.0
2023-07-31 00:00:00,0,212,7,0,0.0,23.05,62.12,2.39,0.21,1006.0,90.0,0.0,0.0
2023-07-31 01:00:00,1,212,7,0,0.0,24.54,70.12,3.21,0.234,1025.3,90.0,15.0,0.0
2023-07-31 02:00:00,2,212,7,0,0.0,23.13,69.72,3.39,0.379,1012.5,90.0,30.0,0.0
2023-07-31 03:00:00,3,212,7,0,0.0,23.47,58.11,2.13,0.486,1010.8,90.0,45.0,0.0
2023-07-31 04:00:00,4,212,7,0,0.0,23.78,66.08,5.28,0.574,1008.1,90.0,60.0,0.0
2023-07-31 05:00:00,5,212,7,0,0.0,25.65,67.73,3.8,0.504,1010.0,90.0,75.0,0.0
2023-07-31 06:00:00,6,212,7,0,0.0,23.83,63.1,9.5,0.426,998.2,90.0,90.0,0.0
2023-07-31 07:00:00,7,212,7,0,169.12,27.34,58.92,2.02,0.442,1000.9,75.9,105.0,1447.444
2023-07-31 08:00:00,8,212,7,0,327.19,24.7,76.18,3.7,0.441,1008.1,61.93,120.0,2826.35
2023-07-31 09:00:00,9,212,7,0,541.93,28.19,66.46,7.48,0.304,1018.8,48.29,135.0,4651.063
2023-07-31 10:00:00,10,212,7,0,617.66,27.95,55.84,2.32,0.361,1021.0,35.42,150.0,5289.007
2023-07-31 11:00:00,11,212,7,0,813.12,26.18,67.13,1.51,0.2,999.0,24.64,165.0,7071.414
2023-07-31 12:00:00,12,212,7,0,813.56,27.28,65.98,4.65,0.226,1020.6,19.78,180.0,7030.893
2023-07-31 13:00:00,13,212,7,0,730.3,27.85,65.4,1.14,0.302,1014.8,24.64,195.0,6272.893
2023-07-31 14:00:00,14,212,7,0,685.52,29.49,46.38,4.9,0.262,1018.2,35.42,210.0,5860.328
2023-07-31 15:00:00,15,212,7,0,566.6,26.81,61.76,1.01,0.25,1012.1,48.29,225.0,4901.676
2023-07-31 16:00:00,16,212,7,0,403.61,29.27,50.42,3.97,0.238,1020.8,61.93,240.0,3456.82
2023-07-31 17:00:00,17,212,7,0,200.08,24.72,61.06,6.95,0.274,1007.0,75.9,255.0,1740.898
2023-07-31 18:00:00,18,212,7,0,10.92,24.31,74.06,3.29,0.376,1011.8,90.0,270.0,96.582
2023-07-31 19:00:00,19,212,7,0,0.0,25.11,60.57,3.83,0.343,1004.2,90.0,285.0,0.0
