timestamp,hour_of_day,day_of_year,month,day_of_week,is_weekend,temperature_c,humidity_pct,wind_speed_ms,solar_irradiance,solar_generation_kw,demand_mw,solar_contribution_pct
2023-07-24 08:00:00,8,205,7,0,0,27.35,58.4,2.63,429.02,3712.771,4500.0,35.0
2023-07-24 09:00:00,9,205,7,0,0,28.95,64.0,2.34,651.27,5618.653,4500.0,35.0
2023-07-24 10:00:00,10,205,7,0,0,29.18,59.97,1.19,655.55,5594.635,4500.0,35.0
2023-07-24 11:00:00,11,205,7,0,0,31.19,62.95,3.09,758.6,6429.533,4500.0,35.0
2023-07-24 12:00:00,12,205,7,0,0,29.34,66.21,2.38,814.37,6969.554,4500.0,35.0
2023-07-24 13:00:00,13,205,7,0,0,30.38,60.7,2.34,712.9,6046.228,4500.0,35.0
2023-07-24 14:00:00,14,205,7,0,0,31.9,67.69,3.31,591.79,4969.556,4500.0,35.0
2023-07-24 15:00:00,15,205,7,0,0,28.6,57.55,2.36,502.96,4290.544,4500.0,35.0
2023-07-24 16:00:00,16,205,7,0,0,26.42,69.56,3.82,359.18,3094.114,4500.0,35.0
2023-07-24 17:00:00,17,205,7,0,0,25.52,65.45,3.14,201.01,1744.31,4500.0,35.0
2023-07-24 18:00:00,18,205,7,0,0,24.03,60.29,2.98,0.0,0.0,10724.06,0.0
2023-07-24 19:00:00,19,205,7,0,0,25.25,71.48,2.73,0.0,0.0,10980.52,0.0
2023-07-24 20:00:00,20,205,7,0,0,23.68,50.74,1.91,0.0,0.0,10793.05,0.0
2023-07-24 21:00:00,21,205,7,0,0,24.6,57.97,4.45,0.0,0.0,10397.14,0.0
2023-07-24 22:00:00,22,205,7,0,0,27.45,62.2,5.6,0.0,0.0,10372.36,0.0
2023-07-24 23:00:00,23,205,7,0,0,24.55,75.42,2.27,0.0,0.0,9841.17,0.0
2023-07-25 00:00:00,0,206,7,1,0,25.17,62.92,4.13,0.0,0.0,9559.67,0.0
2023-07-25 01:00:00,1,206,7,1,0,23.85,65.44,2.17,0.0,0.0,10009.0,0.0
2023-07-25 02:00:00,2,206,7,1,0,24.86,71.4,1.51,0.0,0.0,9955.41,0.0
2023-07-25 03:00:00,3,206,7,1,0,23.82,65.75,1.91,0.0,0.0,10009.86,0.0
2023-07-25 04:00:00,4,206,7,1,0,24.87,57.56,1.63,0.0,0.0,10087.38,0.0
2023-07-25 05:00:00,5,206,7,1,0,23.45,84.58,7.44,0.0,0.0,9970.97,0.0
2023-07-25 06:00:00,6,206,7,1,0,24.26,70.87,2.52,0.0,0.0,10484.7,0.0
2023-07-25 07:00:00,7,206,7,1,0,24.99,60.97,3.11,194.67,1690.076,4773.42,35.0
2023-07-25 08:00:00,8,206,7,1,0,26.03,60.86,5.25,388.6,3365.094,4500.0,35.0
2023-07-25 09:00:00,9,206,7,1,0,26.49,52.46,1.78,558.44,4830.811,4500.0,35.0
2023-07-25 10:00:00,10,206,7,1,0,27.97,63.6,2.05,640.84,5491.722,4500.0,35.0
2023-07-25 11:00:00,11,206,7,1,0,25.1,71.63,2.09,703.83,6101.016,4500.0,35.0
2023-07-25 12:00:00,12,206,7,1,0,30.02,46.18,1.82,723.37,6139.518,4500.0,35.0
2023-07-25 13:00:00,13,206,7,1,0,29.29,63.78,3.89,648.32,5502.387,4500.0,35.0
2023-07-25 14:00:00,14,206,7,1,0,28.91,50.09,8.17,602.1,5125.849,4500.0,35.0
2023-07-25 15:00:00,15,206,7,1,0,27.56,58.51,5.93,539.73,4640.26,4500.0,35.0
2023-07-25 16:00:00,16,206,7,1,0,28.87,62.89,1.21,363.14,3098.082,4500.0,35.0
2023-07-25 17:00:00,17,206,7,1,0,24.95,63.45,4.47,214.99,1876.243,4500.0,35.0
2023-07-25 18:00:00,18,206,7,1,0,22.44,83.42,7.23,7.53,66.201,10317.13,2.25
2023-07-25 19:00:00,19,206,7,1,0,24.34,65.24,1.95,0.0,0.0,11047.09,0.0
2023-07-25 20:00:00,20,206,7,1,0,25.83,55.97,1.45,0.0,0.0,10880.12,0.0
2023-07-25 21:00:00,21,206,7,1,0,27.14,52.62,5.89,0.0,0.0,10656.87,0.0
2023-07-25 22:00:00,22,206,7,1,0,26.34,54.57,3.18,0.0,0.0,10535.46,0.0
2023-07-25 23:00:00,23,206,7,1,0,28.37,61.98,3.99,0.0,0.0,10365.86,0.0
2023-07-26 00:00:00,0,207,7,2,0,24.24,49.0,3.34,0.0,0.0,10214.37,0.0
2023-07-26 01:00:00,1,207,7,2,0,24.16,53.03,4.93,0.0,0.0,9753.34,0.0
2023-07-26 02:00:00,2,207,7,2,0,24.46,63.49,4.07,0.0,0.0,9922.32,0.0
2023-07-26 03:00:00,3,207,7,2,0,21.1,59.13,3.27,0.0,0.0,9598.08,0.0
2023-07-26 04:00:00,4,207,7,2,0,27.03,63.19,4.38,0.0,0.0,9733.84,0.0
2023-07-26 05:00:00,5,207,7,2,0,24.84,54.55,5.09,0.0,0.0,9830.31,0.0
2023-07-26 06:00:00,6,207,7,2,0,23.89,56.84,3.81,0.0,0.0,10483.59,0.0
2023-07-26 07:00:00,7,207,7,2,0,25.57,71.27,2.29,194.79,1687.685,4919.0,35.0
2023-07-26 08:00:00,8,207,7,2,0,25.4,68.8,3.53,385.18,3343.357,4500.0,35.0
2023-07-26 09:00:00,9,207,7,2,0,27.72,50.44,4.18,494.77,4234.425,4500.0,35.0
2023-07-26 10:00:00,10,207,7,2,0,27.51,48.05,3.69,644.69,5537.592,4500.0,35.0
2023-07-26 11:00:00,11,207,7,2,0,27.98,52.83,4.94,737.93,6333.825,4500.0,35.0
2023-07-26 12:00:00,12,207,7,2,0,27.49,56.78,4.87,777.89,6696.982,4500.0,35.0
2023-07-26 13:00:00,13,207,7,2,0,28.73,67.85,3.7,757.51,6489.919,4500.0,35.0
2023-07-26 14:00:00,14,207,7,2,0,27.51,48.95,2.74,745.06,6445.105,4500.0,35.0
2023-07-26 15:00:00,15,207,7,2,0,29.67,64.83,4.18,558.13,4763.527,4500.0,35.0
2023-07-26 16:00:00,16,207,7,2,0,27.61,55.28,1.08,440.56,3814.931,4500.0,35.0
2023-07-26 17:00:00,17,207,7,2,0,23.87,62.12,8.15,212.26,1851.166,4500.0,35.0
2023-07-26 18:00:00,18,207,7,2,0,25.72,57.38,11.55,0.0,0.0,10604.69,0.0
2023-07-26 19:00:00,19,207,7,2,0,24.28,65.38,3.75,0.0,0.0,10493.05,0.0
2023-07-26 20:00:00,20,207,7,2,0,22.9,70.98,3.25,0.0,0.0,10851.95,0.0
2023-07-26 21:00:00,21,207,7,2,0,24.56,57.2,3.87,0.0,0.0,10640.86,0.0
2023-07-26 22:00:00,22,207,7,2,0,26.56,68.81,5.69,0.0,0.0,10354.03,0.0
2023-07-26 23:00:00,23,207,7,2,0,23.14,70.55,7.38,0.0,0.0,10287.51,0.0
2023-07-27 00:00:00,0,208,7,3,0,24.58,60.56,5.76,0.0,0.0,10075.43,0.0
2023-07-27 01:00:00,1,208,7,3,0,22.16,57.74,8.51,0.0,0.0,9763.24,0.0
2023-07-27 02:00:00,2,208,7,3,0,25.48,74.7,5.31,0.0,0.0,9749.45,0.0
2023-07-27 03:00:00,3,208,7,3,0,24.58,61.4,11.92,0.0,0.0,9471.4,0.0
2023-07-27 04:00:00,4,208,7,3,0,23.21,64.05,5.2,0.0,0.0,10015.24,0.0
2023-07-27 05:00:00,5,208,7,3,0,24.95,67.12,2.98,0.0,0.0,10197.36,0.0
2023-07-27 06:00:00,6,208,7,3,0,26.72,67.53,1.18,0.0,0.0,10197.75,0.0
2023-07-27 07:00:00,7,208,7,3,0,25.88,73.98,3.14,191.06,1652.313,4795.52,35.0
2023-07-27 08:00:00,8,208,7,3,0,24.32,67.68,3.68,395.26,3441.917,4500.0,35.0
2023-07-27 09:00:00,9,208,7,3,0,27.48,62.58,4.79,538.42,4631.104,4500.0,35.0
2023-07-27 10:00:00,10,208,7,3,0,28.58,66.5,2.82,519.81,4405.795,4500.0,35.0
2023-07-27 11:00:00,11,208,7,3,0,27.5,53.16,3.29,667.91,5719.449,4500.0,35.0
2023-07-27 12:00:00,12,208,7,3,0,32.01,57.0,1.04,693.87,5830.111,4500.0,35.0
2023-07-27 13:00:00,13,208,7,3,0,26.37,56.21,7.48,654.86,5630.204,4500.0,35.0
2023-07-27 14:00:00,14,208,7,3,0,24.33,71.32,7.33,640.09,5555.805,4500.0,35.0
2023-07-27 15:00:00,15,208,7,3,0,26.1,59.63,5.39,480.68,4137.162,4500.0,35.0
2023-07-27 16:00:00,16,208,7,3,0,23.75,72.88,4.42,403.93,3520.443,4500.0,35.0
2023-07-27 17:00:00,17,208,7,3,0,27.13,58.4,4.11,194.33,1672.576,4640.29,35.0
2023-07-27 18:00:00,18,208,7,3,0,26.27,55.43,3.45,0.0,0.0,10586.13,0.0
2023-07-27 19:00:00,19,208,7,3,0,21.23,59.1,8.28,0.0,0.0,11009.49,0.0
2023-07-27 20:00:00,20,208,7,3,0,21.04,55.76,2.46,0.0,0.0,10471.57,0.0
2023-07-27 21:00:00,21,208,7,3,0,22.86,58.18,1.23,0.0,0.0,10585.23,0.0
2023-07-27 22:00:00,22,208,7,3,0,24.64,57.39,4.13,0.0,0.0,10677.96,0.0
2023-07-27 23:00:00,23,208,7,3,0,25.38,72.77,6.12,0.0,0.0,10266.0,0.0
2023-07-28 00:00:00,0,209,7,4,0,26.8,59.27,3.48,0.0,0.0,10146.8,0.0
2023-07-28 01:00:00,1,209,7,4,0,25.19,63.17,7.02,0.0,0.0,9991.27,0.0
2023-07-28 02:00:00,2,209,7,4,0,24.05,59.68,9.37,0.0,0.0,9839.77,0.0
2023-07-28 03:00:00,3,209,7,4,0,23.98,70.04,4.05,0.0,0.0,9504.98,0.0
2023-07-28 04:00:00,4,209,7,4,0,24.7,63.78,11.18,0.0,0.0,10032.7,0.0
2023-07-28 05:00:00,5,209,7,4,0,24.79,55.67,0.94,0.0,0.0,9709.73,0.0
2023-07-28 06:00:00,6,209,7,4,0,24.37,51.62,1.96,0.0,0.0,10380.44,0.0
2023-07-28 07:00:00,7,209,7,4,0,25.74,58.15,6.06,206.45,1793.051,4500.0,35.0
2023-07-28 08:00:00,8,209,7,4,0,26.52,68.34,5.14,441.64,3843.673,4500.0,35.0
2023-07-28 09:00:00,9,209,7,4,0,25.2,61.41,2.39,553.18,4810.462,4500.0,35.0
2023-07-28 10:00:00,10,209,7,4,0,28.24,69.39,3.14,689.79,5927.695,4500.0,35.0
2023-07-28 11:00:00,11,209,7,4,0,27.11,74.57,13.15,761.22,6569.273,4500.0,35.0
2023-07-28 12:00:00,12,209,7,4,0,28.86,75.97,7.44,731.18,6241.495,4500.0,35.0
2023-07-28 13:00:00,13,209,7,4,0,29.15,57.66,0.88,719.83,6142.406,4500.0,35.0
2023-07-28 14:00:00,14,209,7,4,0,29.78,54.41,2.72,615.72,5229.012,4500.0,35.0
2023-07-28 15:00:00,15,209,7,4,0,27.33,65.96,3.23,596.27,5158.435,4500.0,35.0
2023-07-28 16:00:00,16,209,7,4,0,25.6,51.77,5.92,416.39,3626.05,4500.0,35.0
2023-07-28 17:00:00,17,209,7,4,0,26.86,57.4,4.59,228.02,1981.624,4500.0,35.0
2023-07-28 18:00:00,18,209,7,4,0,24.65,51.71,6.72,0.0,0.0,10627.35,0.0
2023-07-28 19:00:00,19,209,7,4,0,26.46,55.93,4.13,0.0,0.0,10825.15,0.0
2023-07-28 20:00:00,20,209,7,4,0,20.43,65.18,3.92,0.0,0.0,10953.0,0.0
2023-07-28 21:00:00,21,209,7,4,0,23.68,60.53,4.97,0.0,0.0,10314.13,0.0
2023-07-28 22:00:00,22,209,7,4,0,23.48,71.13,2.42,0.0,0.0,10365.63,0.0
2023-07-28 23:00:00,23,209,7,4,0,27.32,65.7,4.4,0.0,0.0,10413.85,0.0
2023-07-29 00:00:00,0,210,7,5,1,25.11,56.83,9.22,0.0,0.0,9512.11,0.0
2023-07-29 01:00:00,1,210,7,5,1,21.62,59.1,1.07,0.0,0.0,8939.28,0.0
2023-07-29 02:00:00,2,210,7,5,1,21.74,60.21,4.35,0.0,0.0,9056.61,0.0
2023-07-29 03:00:00,3,210,7,5,1,25.72,70.91,0.87,0.0,0.0,9068.4,0.0
2023-07-29 04:00:00,4,210,7,5,1,22.84,71.53,5.32,0.0,0.0,8964.99,0.0
2023-07-29 05:00:00,5,210,7,5,1,24.44,48.53,3.74,0.0,0.0,9393.31,0.0
2023-07-29 06:00:00,6,210,7,5,1,24.12,65.88,5.83,0.0,0.0,9527.94,0.0
2023-07-29 07:00:00,7,210,7,5,1,28.43,80.12,2.08,195.5,1674.095,4500.0,35.0
2023-07-29 08:00:00,8,210,7,5,1,26.07,65.46,2.55,363.71,3141.247,4500.0,35.0
2023-07-29 09:00:00,9,210,7,5,1,26.62,59.84,6.29,575.93,4989.227,4500.0,35.0
2023-07-29 10:00:00,10,210,7,5,1,28.74,55.57,7.04,658.51,5634.961,4500.0,35.0
2023-07-29 11:00:00,11,210,7,5,1,29.96,51.7,1.79,720.46,6127.872,4500.0,35.0
2023-07-29 12:00:00,12,210,7,5,1,28.61,60.41,2.57,825.42,7095.583,4500.0,35.0
2023-07-29 13:00:00,13,210,7,5,1,24.85,46.78,1.83,743.39,6465.948,4500.0,35.0
2023-07-29 14:00:00,14,210,7,5,1,29.11,55.56,5.8,630.06,5372.12,4500.0,35.0
2023-07-29 15:00:00,15,210,7,5,1,25.22,60.54,4.28,591.89,5165.121,4500.0,35.0
2023-07-29 16:00:00,16,210,7,5,1,24.12,72.53,4.98,384.64,3345.466,4500.0,35.0
2023-07-29 17:00:00,17,210,7,5,1,24.72,50.57,3.43,212.98,1858.601,4500.0,35.0
2023-07-29 18:00:00,18,210,7,5,1,24.62,58.45,0.92,5.2,45.71,9518.64,1.68
2023-07-29 19:00:00,19,210,7,5,1,25.58,67.31,2.13,0.0,0.0,9859.41,0.0
2023-07-29 20:00:00,20,210,7,5,1,19.37,67.38,3.0,0.0,0.0,10204.22,0.0
2023-07-29 21:00:00,21,210,7,5,1,24.66,75.35,1.57,0.0,0.0,10167.02,0.0
2023-07-29 22:00:00,22,210,7,5,1,26.64,65.11,0.93,0.0,0.0,9235.1,0.0
2023-07-29 23:00:00,23,210,7,5,1,24.28,59.06,6.05,0.0,0.0,9603.45,0.0
2023-07-30 00:00:00,0,211,7,6,1,25.45,63.96,2.05,0.0,0.0,9106.97,0.0
2023-07-30 01:00:00,1,211,7,6,1,25.33,56.54,4.61,0.0,0.0,9253.64,0.0
2023-07-30 02:00:00,2,211,7,6,1,23.44,64.08,7.66,0.0,0.0,8904.56,0.0
2023-07-30 03:00:00,3,211,7,6,1,25.21,65.46,2.41,0.0,0.0,9176.45,0.0
2023-07-30 04:00:00,4,211,7,6,1,24.47,67.6,3.21,0.0,0.0,9063.4,0.0
2023-07-30 05:00:00,5,211,7,6,1,23.82,67.91,5.01,0.0,0.0,9085.38,0.0
2023-07-30 06:00:00,6,211,7,6,1,26.69,51.12,2.78,0.0,0.0,9491.1,0.0
2023-07-30 07:00:00,7,211,7,6,1,25.07,47.38,3.75,192.8,1674.389,4500.0,35.0
2023-07-30 08:00:00,8,211,7,6,1,28.56,63.43,5.45,403.67,3467.19,4500.0,35.0
2023-07-30 09:00:00,9,211,7,6,1,26.62,43.64,1.15,578.82,5016.17,4500.0,35.0
2023-07-30 10:00:00,10,211,7,6,1,27.57,60.99,9.59,706.68,6098.758,4500.0,35.0
2023-07-30 11:00:00,11,211,7,6,1,27.81,50.74,4.2,825.63,7135.051,4500.0,35.0
2023-07-30 12:00:00,12,211,7,6,1,29.87,57.16,3.93,827.94,7080.943,4500.0,35.0
2023-07-30 13:00:00,13,211,7,6,1,26.87,57.23,3.73,844.16,7333.416,4500.0,35.0
2023-07-30 14:00:00,14,211,7,6,1,28.45,59.4,9.53,767.55,6628.283,4500.0,35.0
2023-07-30 15:00:00,15,211,7,6,1,27.72,57.97,1.58,617.82,5347.646,4500.0,35.0
2023-07-30 16:00:00,16,211,7,6,1,26.9,67.28,4.75,372.26,3207.704,4500.0,35.0
2023-07-30 17:00:00,17,211,7,6,1,28.41,63.13,7.25,182.82,1561.211,4603.56,35.0
2023-07-30 18:00:00,18,211,7,6,1,23.98,73.75,7.12,10.01,88.218,9635.59,3.2
2023-07-30 19:00:00,19,211,7,6,1,27.36,58.54,5.74,0.0,0.0,10122.02,0.0
2023-07-30 20:00:00,20,211,7,6,1,23.98,57.17,2.67,0.0,0.0,10012.88,0.0
2023-07-30 21:00:00,21,211,7,6,1,22.13,66.62,5.09,0.0,0.0,9775.61,0.0
2023-07-30 22:00:00,22,211,7,6,1,22.59,63.05,5.74,0.0,0.0,9957.14,0.0
2023-07-30 23:00:00,23,211,7,6,1,25.84,64.77,3.87,0.0,0.0,9688.04,0.0
2023-07-31 00:00:00,0,212,7,0,0,23.05,62.12,2.39,0.0,0.0,10033.78,0.0
2023-07-31 01:00:00,1,212,7,0,0,24.54,70.12,3.21,0.0,0.0,9987.37,0.0
2023-07-31 02:00:00,2,212,7,0,0,23.13,69.72,3.39,0.0,0.0,9729.42,0.0
2023-07-31 03:00:00,3,212,7,0,0,23.47,58.11,2.13,0.0,0.0,9527.71,0.0
2023-07-31 04:00:00,4,212,7,0,0,23.78,66.08,5.28,0.0,0.0,9920.44,0.0
2023-07-31 05:00:00,5,212,7,0,0,25.65,67.73,3.8,0.0,0.0,9718.39,0.0
2023-07-31 06:00:00,6,212,7,0,0,23.83,63.1,9.5,0.0,0.0,10582.02,0.0
2023-07-31 07:00:00,7,212,7,0,0,27.34,58.92,2.02,169.12,1447.444,5409.12,35.0
2023-07-31 08:00:00,8,212,7,0,0,24.7,76.18,3.7,327.19,2826.35,4500.0,35.0
2023-07-31 09:00:00,9,212,7,0,0,28.19,66.46,7.48,541.93,4651.063,4500.0,35.0
2023-07-31 10:00:00,10,212,7,0,0,27.95,55.84,2.32,617.66,5289.007,4500.0,35.0
2023-07-31 11:00:00,11,212,7,0,0,26.18,67.13,1.51,813.12,7071.414,4500.0,35.0
2023-07-31 12:00:00,12,212,7,0,0,27.28,65.98,4.65,813.56,7030.893,4500.0,35.0
2023-07-31 13:00:00,13,212,7,0,0,27.85,65.4,1.14,730.3,6272.893,4500.0,35.0
2023-07-31 14:00:00,14,212,7,0,0,29.49,46.38,4.9,685.52,5860.328,4500.0,35.0
2023-07-31 15:00:00,15,212,7,0,0,26.81,61.76,1.01,566.6,4901.676,4500.0,35.0
2023-07-31 16:00:00,16,212,7,0,0,29.27,50.42,3.97,403.61,3456.82,4500.0,35.0
2023-07-31 17:00:00,17,212,7,0,0,24.72,61.06,6.95,200.08,1740.898,4743.47,35.0
2023-07-31 18:00:00,18,212,7,0,0,24.31,74.06,3.29,10.92,96.582,10561.93,3.2
2023-07-31 19:00:00,19,212,7,0,0,25.11,60.57,3.83,0.0,0.0,10576.03,0.0
2023-07-31 20:00:00,20,212,7,0,0,20.28,67.35,2.87,0.0,0.0,10462.39,0.0
2023-07-31 21:00:00,21,212,7,0,0,25.97,53.89,8.41,0.0,0.0,10692.84,0.0
2023-07-31 22:00:00,22,212,7,0,0,23.19,70.05,2.39,0.0,0.0,10050.4,0.0
2023-07-31 23:00:00,23,212,7,0,0,23.82,76.88,9.09,0.0,0.0,10425.32,0.0
2023-08-01 00:00:00,0,213,8,1,0,24.41,83.97,4.55,0.0,0.0,10055.85,0.0
2023-08-01 01:00:00,1,213,8,1,0,22.82,75.48,4.73,0.0,0.0,9674.64,0.0
2023-08-01 02:00:00,2,213,8,1,0,28.02,59.71,6.78,0.0,0.0,9674.76,0.0
2023-08-01 03:00:00,3,213,8,1,0,24.37,68.08,2.24,0.0,0.0,9398.13,0.0
2023-08-01 04:00:00,4,213,8,1,0,24.24,59.49,4.49,0.0,0.0,9764.72,0.0
2023-08-01 05:00:00,5,213,8,1,0,23.15,66.48,1.96,0.0,0.0,9896.72,0.0
2023-08-01 06:00:00,6,213,8,1,0,22.02,75.0,10.09,0.0,0.0,10337.23,0.0
2023-08-01 07:00:00,7,213,8,1,0,26.77,55.1,3.76,151.92,1296.969,5976.06,35.0
2023-08-01 08:00:00,8,213,8,1,0,25.63,70.09,5.19,358.87,3104.257,4500.0,35.0
2023-08-01 09:00:00,9,213,8,1,0,27.36,64.96,13.37,530.76,4567.735,4500.0,35.0
2023-08-01 10:00:00,10,213,8,1,0,26.03,57.08,6.97,638.61,5522.209,4500.0,35.0
2023-08-01 11:00:00,11,213,8,1,0,29.12,44.36,3.49,714.2,6096.18,4500.0,35.0
2023-08-01 12:00:00,12,213,8,1,0,27.56,60.52,16.59,834.66,7214.567,4500.0,35.0
2023-08-01 13:00:00,13,213,8,1,0,25.42,68.27,1.91,720.28,6247.182,4500.0,35.0
2023-08-01 14:00:00,14,213,8,1,0,27.06,55.59,2.74,758.24,6584.363,4500.0,35.0
2023-08-01 15:00:00,15,213,8,1,0,28.03,56.77,4.13,572.49,4930.628,4500.0,35.0
2023-08-01 16:00:00,16,213,8,1,0,26.91,67.27,2.37,349.49,3003.454,4500.0,35.0
2023-08-01 17:00:00,17,213,8,1,0,25.64,59.59,4.07,175.94,1517.915,5395.22,35.0
2023-08-01 18:00:00,18,213,8,1,0,23.98,72.45,2.18,8.91,78.085,10382.51,2.63
2023-08-01 19:00:00,19,213,8,1,0,23.05,65.72,3.48,0.0,0.0,10818.81,0.0
2023-08-01 20:00:00,20,213,8,1,0,21.2,74.77,2.06,0.0,0.0,10519.09,0.0
2023-08-01 21:00:00,21,213,8,1,0,25.77,68.42,1.9,0.0,0.0,10677.89,0.0
2023-08-01 22:00:00,22,213,8,1,0,23.96,77.3,6.46,0.0,0.0,10310.36,0.0
2023-08-01 23:00:00,23,213,8,1,0,23.24,68.03,5.36,0.0,0.0,9948.87,0.0
2023-08-02 00:00:00,0,214,8,2,0,26.58,57.86,2.18,0.0,0.0,9706.17,0.0
2023-08-02 01:00:00,1,214,8,2,0,25.75,61.71,3.16,0.0,0.0,9658.49,0.0
2023-08-02 02:00:00,2,214,8,2,0,24.04,61.02,8.73,0.0,0.0,9821.48,0.0
2023-08-02 03:00:00,3,214,8,2,0,23.37,66.59,3.87,0.0,0.0,9661.5,0.0
2023-08-02 04:00:00,4,214,8,2,0,23.41,61.37,2.3,0.0,0.0,9653.0,0.0
2023-08-02 05:00:00,5,214,8,2,0,22.45,63.91,3.01,0.0,0.0,9902.88,0.0
2023-08-02 06:00:00,6,214,8,2,0,25.32,70.22,3.38,0.0,0.0,10395.15,0.0
2023-08-02 07:00:00,7,214,8,2,0,27.69,65.0,1.92,216.24,1868.207,4500.0,35.0
2023-08-02 08:00:00,8,214,8,2,0,26.75,60.23,4.1,366.93,3162.901,4500.0,35.0
2023-08-02 09:00:00,9,214,8,2,0,29.05,74.8,4.53,504.67,4302.352,4500.0,35.0
2023-08-02 10:00:00,10,214,8,2,0,28.65,78.27,5.95,662.27,5674.11,4500.0,35.0
2023-08-02 11:00:00,11,214,8,2,0,25.55,58.43,3.41,650.39,5613.007,4500.0,35.0
2023-08-02 12:00:00,12,214,8,2,0,30.09,55.98,2.25,713.23,6053.193,4500.0,35.0
2023-08-02 13:00:00,13,214,8,2,0,27.42,54.72,4.42,653.25,5595.097,4500.0,35.0
2023-08-02 14:00:00,14,214,8,2,0,27.69,75.07,4.33,563.33,4811.63,4500.0,35.0
2023-08-02 15:00:00,15,214,8,2,0,25.36,59.75,2.16,428.84,3688.324,4500.0,35.0
2023-08-02 16:00:00,16,214,8,2,0,23.26,65.1,5.17,297.01,2556.839,4500.0,35.0
2023-08-02 17:00:00,17,214,8,2,0,24.0,89.27,9.15,137.36,1177.551,6404.62,35.0
2023-08-02 18:00:00,18,214,8,2,0,24.31,75.7,7.97,0.0,0.0,10797.62,0.0
2023-08-02 19:00:00,19,214,8,2,0,23.05,65.85,1.38,0.0,0.0,10918.4,0.0
2023-08-02 20:00:00,20,214,8,2,0,23.09,64.5,6.71,0.0,0.0,10570.86,0.0
2023-08-02 21:00:00,21,214,8,2,0,24.33,48.8,3.41,0.0,0.0,10302.08,0.0
2023-08-02 22:00:00,22,214,8,2,0,24.12,61.92,2.37,0.0,0.0,10064.4,0.0
2023-08-02 23:00:00,23,214,8,2,0,23.08,66.7,0.64,0.0,0.0,10003.8,0.0
2023-08-03 00:00:00,0,215,8,3,0,26.79,52.71,4.81,0.0,0.0,10002.93,0.0
2023-08-03 01:00:00,1,215,8,3,0,26.71,61.12,5.24,0.0,0.0,9832.31,0.0
2023-08-03 02:00:00,2,215,8,3,0,24.16,81.5,2.48,0.0,0.0,9460.98,0.0
2023-08-03 03:00:00,3,215,8,3,0,21.68,79.2,1.92,0.0,0.0,9351.48,0.0
2023-08-03 04:00:00,4,215,8,3,0,24.31,78.47,2.74,0.0,0.0,9590.39,0.0
2023-08-03 05:00:00,5,215,8,3,0,21.86,63.15,5.01,0.0,0.0,10016.55,0.0
2023-08-03 06:00:00,6,215,8,3,0,21.66,64.26,7.23,0.0,0.0,10101.41,0.0
2023-08-03 07:00:00,7,215,8,3,0,26.29,69.67,2.01,154.72,1325.209,6275.08,35.0
2023-08-03 08:00:00,8,215,8,3,0,24.47,57.82,2.52,414.78,3624.213,4500.0,35.0
2023-08-03 09:00:00,9,215,8,3,0,25.84,67.77,2.16,544.36,4721.516,4500.0,35.0
2023-08-03 10:00:00,10,215,8,3,0,28.6,68.13,3.13,648.61,5553.093,4500.0,35.0
2023-08-03 11:00:00,11,215,8,3,0,28.33,77.07,2.51,750.1,6441.383,4500.0,35.0
2023-08-03 12:00:00,12,215,8,3,0,28.81,50.87,2.15,707.92,6040.766,4500.0,35.0
2023-08-03 13:00:00,13,215,8,3,0,30.32,67.47,8.05,730.6,6212.469,4500.0,35.0
2023-08-03 14:00:00,14,215,8,3,0,26.42,59.67,1.16,609.73,5254.089,4500.0,35.0
2023-08-03 15:00:00,15,215,8,3,0,27.09,73.66,1.7,536.16,4622.919,4500.0,35.0
2023-08-03 16:00:00,16,215,8,3,0,28.01,63.67,3.1,388.51,3340.991,4500.0,35.0
2023-08-03 17:00:00,17,215,8,3,0,23.41,65.52,4.92,208.08,1815.156,4500.0,35.0
2023-08-03 18:00:00,18,215,8,3,0,23.56,72.65,6.12,0.87,7.183,10588.09,0.24
2023-08-03 19:00:00,19,215,8,3,0,24.01,72.4,3.0,0.0,0.0,10643.82,0.0
2023-08-03 20:00:00,20,215,8,3,0,19.91,63.81,4.51,0.0,0.0,10685.18,0.0
2023-08-03 21:00:00,21,215,8,3,0,24.1,64.86,1.06,0.0,0.0,10473.4,0.0
2023-08-03 22:00:00,22,215,8,3,0,23.32,60.82,1.95,0.0,0.0,10249.62,0.0
2023-08-03 23:00:00,23,215,8,3,0,22.39,65.46,2.06,0.0,0.0,9923.88,0.0
2023-08-04 00:00:00,0,216,8,4,0,25.42,70.59,5.92,0.0,0.0,10006.7,0.0
2023-08-04 01:00:00,1,216,8,4,0,24.99,74.8,4.25,0.0,0.0,9914.48,0.0
2023-08-04 02:00:00,2,216,8,4,0,24.41,49.32,3.3,0.0,0.0,9905.25,0.0
2023-08-04 03:00:00,3,216,8,4,0,24.67,70.61,3.35,0.0,0.0,9505.64,0.0
2023-08-04 04:00:00,4,216,8,4,0,23.01,70.79,2.65,0.0,0.0,9859.77,0.0
2023-08-04 05:00:00,5,216,8,4,0,23.69,52.51,3.51,0.0,0.0,9719.28,0.0
2023-08-04 06:00:00,6,216,8,4,0,22.38,53.61,3.33,0.0,0.0,10267.6,0.0
2023-08-04 07:00:00,7,216,8,4,0,25.81,63.67,2.34,177.69,1534.208,5269.41,35.0
2023-08-04 08:00:00,8,216,8,4,0,24.26,67.62,2.3,299.22,2576.012,4500.0,35.0
